ID,Folder name,File name,File extension,#,"Last Word after last "" """,Date values,"Count # Col with "" """,PK#,Dates RPT,Dates,Dates (FI) ~See Function,*Mix*,*R2*,*Greta*,*Wato*,?President*,?Bat*,?PM*,*Today*,Day of Week,Week #,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,#.1,Weekday,ISO Week #
88,G:\MP3,R2 Vine 011118,mp3,9002,011118,01/11/2018,2,MP3/9002,Vi/ne/ 0,01/11/2018,01/11/2018, ,R2 , , , , , , ,Friday,44,R2 , Vine,,,,,9002,Friday,44
89,G:\MP3,R2 Steve Wright 011118,mp3,8974,011118,01/11/2018,3,MP3/8974,Wr/ig/ht,01/11/2018,01/11/2018, ,R2 , , , , , , ,Friday,44,R2 , Steve, Wright,,,,8974,Friday,44
90,G:\MP3,R2 SiJo Clip011118,mp3,8969,Clip011118,01/11/2018,2,MP3/8969,00/01/1900,01/11/2018,01/11/2018, ,R2 , , , , , , ,Friday,44,R2 , SiJo,,,,,8969,Friday,44
91,G:\MP3,R2 ZBall 011218,mp3,9003,011218,01/12/2018,2,MP3/9003,ZB/al/l,01/12/2018,01/12/2018, ,R2 , , , , , , ,Sunday,48,R2 , ZBall,,,,,9003,Sunday,48
92,G:\MP3,R2 SW Crew Comin over the Groovy fence fence 090818 02 H2O7,mp3,8989,H2O7,02/ H/202O,11,MP3/8989,02/ H/202O,02/ H/202O,2 /H2/20O7, ,R2 , , , , , , ,,,R2 , SW, Crew, Comin, over, the,8989,,
93,G:\MP3,R2 News to 031218,mp3,8947,031218,03/12/2018,3,MP3/8947,00/01/1900,03/12/2018, , ,R2 , , , , , , ,Tuesday,49,R2 , News, to,,,,8947,Tuesday,49
94,G:\MP3,R2 News 031218,mp3,8943,031218,03/12/2018,2,MP3/8943,Ne/ws/ 0,03/12/2018, , ,R2 , , , , , , ,Tuesday,49,R2 , News,,,,,8943,Tuesday,49
95,G:\MP3,R2 Clip SW 031218,mp3,8890,031218,03/12/2018,3,MP3/8890,00/01/1900,03/12/2018, , ,R2 , , , , , , ,Tuesday,49,R2 , Clip, SW,,,,8890,Tuesday,49
96,G:\MP3,R2 Jools Series Highlights 031218,mp3,8917,031218,03/12/2018,4,MP3/8917,031218,03/12/2018, , ,R2 , , , , , , ,Tuesday,49,R2 , Jools, Series, Highlights,,,8917,Tuesday,49
97,G:\MP3,R2 11am 040319,mp3,8871,040319,04/03/2019,2,MP3/8871,11/am/ 0,04/03/2019,04/03/2019, ,R2 , , , , , , ,Tuesday,10,R2 , 11am,,,,,8871,Tuesday,10
98,G:\MP3,R2 Ding Clip aa 051118,mp3,8894,051118,05/11/2018,4,MP3/8894,aa/ 0/51,05/11/2018,05/11/2018, ,R2 , , , , , , ,Tuesday,45,R2 , Ding, Clip, aa,,,8894,Tuesday,45
99,G:\MP3,R2 Ding Clip 051118,mp3,8893,051118,05/11/2018,3,MP3/8893,Cl/ip/ 0,05/11/2018,05/11/2018, ,R2 , , , , , , ,Tuesday,45,R2 , Ding, Clip,,,,8893,Tuesday,45
100,G:\MP3,R2 Ding Clip aat 051118,mp3,8895,051118,05/11/2018,4,MP3/8895,aa/t /05,05/11/2018,05/11/2018, ,R2 , , , , , , ,Tuesday,45,R2 , Ding, Clip, aat,,,8895,Tuesday,45
101,G:\MP3,R2 KB 051118 1,mp3,8924,1,05/11/2018,3,MP3/8924,05/11/2018,05/11/2018,11/18/20 1, ,R2 , , , , , , ,Tuesday,45,R2 , KB, 051118,,,,8924,Tuesday,45
102,G:\MP3,R2 Si Jo 061218,mp3,8965,061218,06/12/2018,3,MP3/8965,Jo/ 0/61,06/12/2018,06/12/2018, ,R2 , , , , , , ,Friday,49,R2 , Si, Jo,,,,8965,Friday,49
103,G:\MP3,R2 JVine Paddy 070419,mp3,8920,070419,07/04/2019,3,MP3/8920,Pa/dd/y,07/04/2019,07/04/2019, ,R2 , , , , , , ,Monday,14,R2 , JVine, Paddy,,,,8920,Monday,14
104,G:\MP3,R2 Sunday LS 070918,mp3,8977,070918,07/09/2018,3,MP3/8977,LS/ 0/70,07/09/2018,07/09/2018, ,R2 , , , , , , ,Saturday,36,R2 , Sunday, LS,,,,8977,Saturday,36
105,G:\MP3,R2 MB Kylie Minogue Golden 080718 1a,mp3,8940,1a,08/07/2018,6,MP3/8940,08/07/2018,08/07/2018, , ,R2 , , , , , , ,Monday,27,R2 , MB, Kylie, Minogue, Golden, 080718,8940,Monday,27
106,G:\MP3,R2 Cat Stevens How Can I Tell You STEVE WRIGHT'S SUNDAY LOVE SONGS III UNIVERSAL MUSIC TVBBC axd080718,mp3,8883,axd080718,08/07/2018,17,MP3/8883,08/07/2018,08/07/2018,08/07/2018, ,R2 , , , , , , ,Monday,27,R2 , Cat, Stevens, How, Can, I,8883,Monday,27
107,G:\MP3,R2 Trevor Nelson 081218,mp3,8999,081218,08/12/2018,3,MP3/8999,Ne/ls/on,08/12/2018,08/12/2018, ,R2 , , , , , , ,Sunday,49,R2 , Trevor, Nelson,,,,8999,Sunday,49
108,G:\MP3,R2 Lisa T 081218,mp3,8936,081218,08/12/2018,3,MP3/8936,T /08/12,08/12/2018,08/12/2018, ,R2 , , , , , , ,Sunday,49,R2 , Lisa, T,,,,8936,Sunday,49
109,G:\MP3,R2 Lisa T 081218 2,mp3,8934,2,08/12/2018,4,MP3/8934,08/12/2018,08/12/2018,12/18/20 2, ,R2 , , , , , , ,Sunday,49,R2 , Lisa, T, 081218,,,8934,Sunday,49
110,G:\MP3,R2 TB_LA_ELL_DDDMT_WP_MS_QBOffical60s lr 090618,mp3,8995,090618,09/06/2018,3,MP3/8995,lr/ 0/90,09/06/2018,09/06/2018, ,R2 , , , , , , ,Sunday,23,R2 , TB_LA_ELL_DDDMT_WP_MS_QBOffical60s, lr,,,,8995,Sunday,23
111,G:\MP3,R2 TB_LA_ELL_DDDMT_WP_MS_QBOffical60s lr 090618 (1),mp3,8994,-1,09/06/2018,4,MP3/8994,09/06/2018,09/06/2018,18/ (/201), ,R2 , , , , , , ,Sunday,23,R2 , TB_LA_ELL_DDDMT_WP_MS_QBOffical60s, lr, 090618,,,8994,Sunday,23
112,G:\MP3,R2 TB_LA_ELL_DDDMT_WP_MS_QBOffical60s lr 090618[2288],mp3,8996,090618[2288],09/06/2018,3,MP3/8996,090618[2288],09/06/2018, , ,R2 , , , , , , ,Sunday,23,R2 , TB_LA_ELL_DDDMT_WP_MS_QBOffical60s, lr,,,,8996,Sunday,23
113,G:\MP3,R2 KB Rougharoundtheedges (featThe Eve Of The War)090718,mp3,8932,War)090718,09/07/2018,7,MP3/8932,09/07/2018,09/07/2018,09/07/2018, ,R2 , , , , , , ,Tuesday,28,R2 , KB, Rougharoundtheedges, (featThe, Eve, Of,8932,Tuesday,28
114,G:\MP3,R2 OJ Borg Secret Asc 00 100818,mp3,8948,100818,10/08/2018,6,MP3/8948,00/ 1/00,10/08/2018,10/08/2018, ,R2 , , , , , , ,Saturday,32,R2 , OJ, Borg, Secret, Asc, 00,8948,Saturday,32
115,G:\MP3,R2 OJ Borg Secret edit +Asc 00 100818,mp3,8949,100818,10/08/2018,7,MP3/8949,00/ 1/00,10/08/2018,10/08/2018, ,R2 , , , , , , ,Saturday,32,R2 , OJ, Borg, Secret, edit, +Asc,8949,Saturday,32
116,G:\MP3,R2 SW 101218 a,mp3,8982,a,10/12/2018,3,MP3/8982,10/12/2018,10/12/2018,12/18/20 a, ,R2 , , , , , , ,Tuesday,50,R2 , SW,101218,,,,8982,Tuesday,50
117,G:\MP3,R2 News 1100 KenBruce v0.0 1 BBC Radio 101221,mp3,8944,101221,10/12/2021,8,MP3/8944,Ra/di/o,10/12/2021,10/12/2021, ,R2 , , , , , , ,Saturday,49,R2 , News,1100, KenBruce, v0.0,1,8944,Saturday,49
118,G:\MP3,R2 JW 120120,mp3,8921,120120,12/01/2020,2,MP3/8921,JW/ 1/20,12/01/2020,12/01/2020, ,R2 , , , , , , ,Monday,2,R2 , JW,,,,,8921,Monday,2
119,G:\MP3,R2 KB 121018,mp3,8925,121018,12/10/2018,2,MP3/8925,KB/ 1/21,12/10/2018,12/10/2018, ,R2 , , , , , , ,Saturday,41,R2 , KB,,,,,8925,Saturday,41
120,G:\MP3,R2 Folk 121218,mp3,8902,121218,12/12/2018,2,MP3/8902,Fo/lk/ 1,12/12/2018,12/12/2018, ,R2 , , , , , , ,Thursday,50,R2 , Folk,,,,,8902,Thursday,50
121,G:\MP3,R2 Kathryn Tickelll 121218 a,mp3,8923,a,12/12/2018,4,MP3/8923,12/12/2018,12/12/2018,12/18/20 a, ,R2 , , , , , , ,Thursday,50,R2 , Kathryn, Tickelll,121218,,,8923,Thursday,50
122,G:\MP3,R2 1 here 1212test,mp3,8870,1212test,12/12/20te,3,MP3/8870,1212test,12/12/20te,12/te/20st, ,R2 , , , , , , ,,,R2 ,1, here,,,,8870,,
123,G:\MP3,R2 v2 2pm News N25122022,mp3,9001,N25122022,12/20/2022,4,MP3/9001,12/20/2022,12/20/2022,12/20/2022, ,R2 , , , , , , ,,,R2 , v2, 2pm, News,,,9001,,
124,G:\MP3,R2 SW  Simon Dupree plus 130418,mp3,8980,130418,13/04/2018,6,MP3/8980,pl/us/ 1,13/04/2018,13/04/2018, ,R2 , , , , , , ,Saturday,15,R2 , SW, , Simon, Dupree, plus,8980,Saturday,15
125,G:\MP3,R2 Re Mix 130918,mp3,8955,130918,13/09/2018,3,MP3/8955,Mi/x /13,13/09/2018,13/09/2018, Mix,R2 , , , , , , ,Friday,37,R2 , Re, Mix,,,,8955,Friday,37
126,G:\MP3,R2 GN Saturday Sonheim 131018,mp3,8904,131018,13/10/2018,4,MP3/8904,So/nh/ei,13/10/2018,13/10/2018, ,R2 , , , , , , ,Sunday,41,R2 , GN, Saturday, Sonheim,,,8904,Sunday,41
127,G:\MP3,R2 DJS SW 140520,mp3,8897,140520,14/05/2020,3,MP3/8897,SW/ 1/40,14/05/2020,14/05/2020, ,R2 , , , , , , ,Friday,20,R2 , DJS, SW,,,,8897,Friday,20
128,G:\MP3,R2 Johnny Walk Join our Company 141018 a1,mp3,8914,a1,14/10/2018,7,MP3/8914,14/10/2018,14/10/2018, , ,R2 , , , , , , ,Monday,41,R2 , Johnny, Walk, Join, our, Company,8914,Monday,41
129,G:\MP3,R2 Johnny Walk Join our Company 141018,mp3,8915,141018,14/10/2018,6,MP3/8915,Co/mp/an,14/10/2018,14/10/2018, ,R2 , , , , , , ,Monday,41,R2 , Johnny, Walk, Join, our, Company,8915,Monday,41
130,G:\MP3,R2 SiJo 141118 clip,mp3,8968,clip,14/11/2018,3,MP3/8968,14/11/2018,14/11/2018, , ,R2 , , , , , , ,Thursday,46,R2 , SiJo,141118,,,,8968,Thursday,46
131,G:\MP3,R2 Steve Wright Dept S Segway 150618,mp3,8976,150618,15/06/2018,6,MP3/8976,Se/gw/ay,15/06/2018,15/06/2018, ,R2 , , , , , , ,Saturday,24,R2 , Steve, Wright, Dept, S, Segway,8976,Saturday,24
132,G:\MP3,R2 Steve Wright Dept S Segway 150618 (1),mp3,8975,-1,15/06/2018,7,MP3/8975,15/06/2018,15/06/2018,18/ (/201), ,R2 , , , , , , ,Saturday,24,R2 , Steve, Wright, Dept, S, Segway,8975,Saturday,24
133,G:\MP3,R2 Elaine Page Don Quioxte 160918,mp3,8900,160918,16/09/2018,5,MP3/8900,Qu/io/xt,16/09/2018,16/09/2018, ,R2 , , , , , , ,Monday,37,R2 , Elaine, Page, Don, Quioxte,,8900,Monday,37
134,G:\MP3,R2 171118 a1,mp3,8872,a1,17/11/2018,2,MP3/8872,17/11/2018,17/11/2018,17/11/2018, ,R2 , , , , , , ,Sunday,46,R2 ,171118,,,,,8872,Sunday,46
135,G:\MP3,R2 Sofi Ellis 171118 11,mp3,8971,11,17/11/2018,4,MP3/8971,17/11/2018,17/11/2018,11/08/2011, ,R2 , , , , , , ,Sunday,46,R2 , Sofi, Ellis,171118,,,8971,Sunday,46
136,G:\MP3,R2 JW 181118,mp3,8922,181118,18/11/2018,2,MP3/8922,18/11/2018,18/11/2018,18/11/2018, ,R2 , , , , , , ,Monday,46,R2 , JW,,,,,8922,Monday,46
137,G:\MP3,R2 MB 181118,mp3,8939,181118,18/11/2018,2,MP3/8939,18/11/2018,18/11/2018,18/11/2018, ,R2 , , , , , , ,Monday,46,R2 , MB,,,,,8939,Monday,46
138,G:\MP3,R2 SW 181218,mp3,8983,181218,18/12/2018,2,MP3/8983,00/01/1900,18/12/2018,18/12/2018, ,R2 , , , , , , ,Wednesday,51,R2 , SW,,,,,8983,Wednesday,51
139,G:\MP3,R2 191118 a2s,mp3,8873,a2s,19/11/2018,2,MP3/8873,19/11/2018,19/11/2018,19/11/2018, ,R2 , , , , , , ,Tuesday,47,R2 ,191118,,,,,8873,Tuesday,47
140,G:\MP3,R2 Sara 191118 1,mp3,8958,1,19/11/2018,3,MP3/8958,19/11/2018,19/11/2018,11/18/20 1, ,R2 , , , , , , ,Tuesday,47,R2 , Sara,191118,,,,8958,Tuesday,47
141,G:\MP3,R2 Sara 191118 j,mp3,8959,j,19/11/2018,3,MP3/8959,19/11/2018,19/11/2018,11/18/20 j, ,R2 , , , , , , ,Tuesday,47,R2 , Sara,191118,,,,8959,Tuesday,47
142,G:\MP3,R2 SW 2 sounds,mp3,8985,sounds,2 /so/20un,3,MP3/8985,2 /so/un,2 /so/20un, , ,R2 , , , , , , ,,,R2 , SW,2,,,,8985,,
143,G:\MP3,R2 Jermy Vine 200618,mp3,8913,200618,20/06/2018,3,MP3/8913,00/01/1900,20/06/2018,20/06/2018, ,R2 , , , , , , ,Thursday,25,R2 , Jermy, Vine,,,,8913,Thursday,25
144,G:\MP3,R2 Bobby Prior Craig 4 flkoors later 19201018,mp3,8880,19201018,20/10/2018,7,MP3/8880,20/10/2018,20/10/2018,20/10/2018, ,R2 , , , , , , ,Sunday,42,R2 , Bobby, Prior, Craig,4, flkoors,8880,Sunday,42
145,G:\MP3,R2 Bobby Prior Craig Charles DermotOleary id 19201018,mp3,8882,19201018,20/10/2018,7,MP3/8882,20/10/2018,20/10/2018,20/10/2018, ,R2 , , , , , , ,Sunday,42,R2 , Bobby, Prior, Craig, Charles, DermotOleary,8882,Sunday,42
146,G:\MP3,R2 News CRO Andy Evis Rtd lost boys  Thailand Sun 8th July 2018.wav,mp3,8946,2018.wav,20/18/20.w,13,MP3/8946,2018.wav,20/18/20.w,18/.w/20av, ,R2 , , , , , , ,,,R2 , News, CRO, Andy, Evis, Rtd,8946,,
147,G:\MP3,R2 211010 FC Peace clipedit,mp3,8875,clipedit,21/10/2010,4,MP3/8875,Pe/ac/e,21/10/2010,10/10/2021, ,R2 , , , , , , ,Friday,42,R2 ,211010, FC, Peace,,,8875,Friday,42
148,G:\MP3,R2 211010 clipedit,mp3,8874,clipedit,21/10/2010,2,MP3/8874,21/10/2010,21/10/2010, , ,R2 , , , , , , ,Friday,42,R2 ,211010,,,,,8874,Friday,42
149,G:\MP3,R2 KB ALWAYS IN BETWEEN Thursday Jess Glynne Elwyn 211118,mp3,8926,211118,21/11/2018,9,MP3/8926,El/wy/n,21/11/2018,21/11/2018, ,R2 , , , , , , ,Thursday,47,R2 , KB, ALWAYS, IN, BETWEEN, Thursday,8926,Thursday,47
150,G:\MP3,R2 KB Julie Covington Don't Cry 4Me A 220618,mp3,8928,220618,22/06/2018,8,MP3/8928,A /22/06,22/06/2018,22/06/2018, ,R2 , , , , , , ,Saturday,25,R2 , KB, Julie, Covington, Don't, Cry,8928,Saturday,25
151,G:\MP3,R2 CE- Nick Mason & Preachers Yesterday Cure 220618,mp3,8887,220618,22/06/2018,8,MP3/8887,Cu/re/ 2,22/06/2018,22/06/2018, ,R2 , , , , , , ,Saturday,25,R2 , CE-, Nick, Mason, &, Preachers,8887,Saturday,25
152,G:\MP3,R2 CW Jam Thats Entertainment 220718,mp3,8891,220718,22/07/2018,5,MP3/8891,En/te/rt,22/07/2018,22/07/2018, ,R2 , , , , , , ,Monday,29,R2 , CW, Jam, Thats, Entertainment,,8891,Monday,29
153,G:\MP3,R2 221018,mp3,8876,221018,22/10/2018,1,MP3/8876,,22/10/2018,22/10/2018, ,R2 , , , , , , ,Tuesday,43,R2 ,,,,,,8876,Tuesday,43
154,G:\MP3,R2 News 2000 Saturday 230520,mp3,8945,230520,23/05/2020,4,MP3/8945,Sa/tu/rd,23/05/2020,23/05/2020, ,R2 , , , , , , ,Sunday,21,R2 , News,2000, Saturday,,,8945,Sunday,21
155,G:\MP3,R2 SW 1AA 230619,mp3,8984,230619,23/06/2019,3,MP3/8984,1A/A /23,23/06/2019,23/06/2019, ,R2 , , , , , , ,Monday,25,R2 , SW, 1AA,,,,8984,Monday,25
156,G:\MP3,R2 Cerys Bess Rowley Only one Cloud _ Nivarna 93 Where Did you sleep last night 230718,mp3,8888,230718,23/07/2018,16,MP3/8888,ni/gh/t,23/07/2018,23/07/2018, ,R2 , , , , , , ,Tuesday,30,R2 , Cerys, Bess, Rowley, Only, one,8888,Tuesday,30
157,G:\MP3,R2 GN 231119,mp3,8903,231119,23/11/2019,2,MP3/8903,GN/ 2/31,23/11/2019,23/11/2019, ,R2 , , , , , , ,Sunday,47,R2 , GN,,,,,8903,Sunday,47
158,G:\MP3,"R2 Gosh Joban Unicorn Lion and Swans (feat KB, U2 ) 240918 (1)",mp3,8906,-1,24/09/2018,12,MP3/8906,24/09/2018,24/09/2018,18/ (/201), ,R2 , , , , , , ,Tuesday,39,R2 , Gosh, Joban, Unicorn, Lion, and,8906,Tuesday,39
159,G:\MP3,R2 Gosh Joban Unicorn Lion and Swans (feat KB ) 240918,mp3,8905,240918,24/09/2018,10,MP3/8905,) /24/09,24/09/2018,24/09/2018, ,R2 , , , , , , ,Tuesday,39,R2 , Gosh, Joban, Unicorn, Lion, and,8905,Tuesday,39
160,G:\MP3,"R2 Gosh Joban Unicorn Lion and Swans (feat KB, U2 ) 240918",mp3,8907,240918,24/09/2018,11,MP3/8907,) /24/09,24/09/2018,24/09/2018, ,R2 , , , , , , ,Tuesday,39,R2 , Gosh, Joban, Unicorn, Lion, and,8907,Tuesday,39
161,G:\MP3,R2 Unicorn Lion and Swans (feat KB ) 240918,mp3,9000,240918,24/09/2018,8,MP3/9000,) /24/09,24/09/2018,24/09/2018, ,R2 , , , , , , ,Tuesday,39,R2 , Unicorn, Lion, and, Swans, (feat,9000,Tuesday,39
162,G:\MP3,R2 City All Stars Gain 240918,mp3,8889,240918,24/09/2018,5,MP3/8889,Ga/in/ 2,24/09/2018,24/09/2018, ,R2 , , , , , , ,Tuesday,39,R2 , City, All, Stars, Gain,,8889,Tuesday,39
163,G:\MP3,R2 The Happenin Aneka 241118,mp3,8997,241118,24/11/2018,4,MP3/8997,An/ek/a,24/11/2018,24/11/2018, ,R2 , , , , , , ,Sunday,47,R2 , The, Happenin, Aneka,,,8997,Sunday,47
164,G:\MP3,R2 Bjork Big Time Sensuality 1993 Jo&Si 250718,mp3,8879,250718,25/07/2018,7,MP3/8879,Jo/&S/i,25/07/2018,25/07/2018, ,R2 , , , , , , ,Thursday,30,R2 , Bjork, Big, Time, Sensuality,1993,8879,Thursday,30
165,G:\MP3,R2 Spanish Flue SW 250918 (1),mp3,8972,-1,25/09/2018,5,MP3/8972,25/09/2018,25/09/2018,18/ (/201), ,R2 , , , , , , ,Wednesday,39,R2 , Spanish, Flue, SW,250918,,8972,Wednesday,39
166,G:\MP3,R2 Spanish Flue SW 250918,mp3,8973,250918,25/09/2018,4,MP3/8973,SW/ 2/50,25/09/2018,25/09/2018, ,R2 , , , , , , ,Wednesday,39,R2 , Spanish, Flue, SW,,,8973,Wednesday,39
167,G:\MP3,R2 PO clip 251118,mp3,8952,251118,25/11/2018,3,MP3/8952,cl/ip/ 2,25/11/2018,25/11/2018, ,R2 , , , , , , ,Monday,47,R2 , PO, clip,,,,8952,Monday,47
168,G:\MP3,R2 Mix SoulCox 23_05 260918,mp3,8941,260918,26/09/2018,4,MP3/8941,23/_0/5,26/09/2018,26/09/2018, Mix,R2 , , , , , , ,Thursday,39,R2 , Mix, SoulCox, 23_05,,,8941,Thursday,39
169,G:\MP3,R2 SW BacktoMe Grapevine Mix Bobby Prior Bare in tha mind 260918,mp3,8987,260918,26/09/2018,11,MP3/8987,mi/nd/ 2,26/09/2018,26/09/2018, Mix,R2 , , , , , , ,Thursday,39,R2 , SW, BacktoMe, Grapevine, Mix, Bobby,8987,Thursday,39
170,G:\MP3,R2 SW BacktoMe Grapevine Mix Bobby Prior Bareinthemind 260918,mp3,8988,260918,26/09/2018,8,MP3/8988,Ba/re/in,26/09/2018,26/09/2018, Mix,R2 , , , , , , ,Thursday,39,R2 , SW, BacktoMe, Grapevine, Mix, Bobby,8988,Thursday,39
171,G:\MP3,R2 si jo clip Monday 261118,mp3,8966,261118,26/11/2018,5,MP3/8966,Mo/nd/ay,26/11/2018,26/11/2018, ,R2 , , , , , , ,Tuesday,48,R2 , si, jo, clip, Monday,,8966,Tuesday,48
172,G:\MP3,R2 Mark Radcliff 270618.wav,mp3,8938,270618.wav,27/06/2018,3,MP3/8938,Ra/dc/li,27/06/2018,18/.w/20av, ,R2 , , , , , , ,Thursday,26,R2 , Mark, Radcliff,,,,8938,Thursday,26
173,G:\MP3,R2 Sara Cox - GodorPutin Put A Smile Upon Your Face 271118 (1),mp3,8961,-1,27/11/2018,12,MP3/8961,27/11/2018,27/11/2018,18/ (/201), ,R2 , , , , , , ,Wednesday,48,R2 , Sara, Cox, -, GodorPutin, Put,8961,Wednesday,48
174,G:\MP3,R2 Sara Cox - GodorPutin Put A Smile Upon Your Face 0 271118,mp3,8960,271118,27/11/2018,12,MP3/8960,0 /27/11,27/11/2018,27/11/2018, ,R2 , , , , , , ,Wednesday,48,R2 , Sara, Cox, -, GodorPutin, Put,8960,Wednesday,48
175,G:\MP3,R2 Sara Cox - GodorPutin Put A Smile Upon Your Face 271118,mp3,8962,271118,27/11/2018,11,MP3/8962,Fa/ce/ 2,27/11/2018,27/11/2018, ,R2 , , , , , , ,Wednesday,48,R2 , Sara, Cox, -, GodorPutin, Put,8962,Wednesday,48
176,G:\MP3,R2 SiJo Jamie Cullum 271118,mp3,8970,271118,27/11/2018,4,MP3/8970,Cu/ll/um,27/11/2018,27/11/2018, ,R2 , , , , , , ,Wednesday,48,R2 , SiJo, Jamie, Cullum,,,8970,Wednesday,48
177,G:\MP3,R2 FNMN Phantom of the Opera 280918,mp3,8901,280918,28/09/2018,6,MP3/8901,Op/er/a,28/09/2018,28/09/2018, ,R2 , , , , , , ,Saturday,39,R2 , FNMN, Phantom, of, the, Opera,8901,Saturday,39
178,G:\MP3,"R2 SW  Nile Rodgers, Chic & Lady Gaga 280918",mp3,8978,280918,28/09/2018,9,MP3/8978,Ga/ga/ 2,28/09/2018,28/09/2018, ,R2 , , , , , , ,Saturday,39,R2 , SW, , Nile," Rodgers,", Chic,8978,Saturday,39
179,G:\MP3,"R2 SW  Nile Rodgers, Chic _ Lady Gaga 280918",mp3,8979,280918,28/09/2018,9,MP3/8979,Ga/ga/ 2,28/09/2018,28/09/2018, ,R2 , , , , , , ,Saturday,39,R2 , SW, , Nile," Rodgers,", Chic,8979,Saturday,39
180,G:\MP3,R2 KB Maythesun 280918,mp3,8929,280918,28/09/2018,3,MP3/8929,Ma/yt/he,28/09/2018,28/09/2018, ,R2 , , , , , , ,Saturday,39,R2 , KB, Maythesun,,,,8929,Saturday,39
181,G:\MP3,R2 Tony Blackburn 280918,mp3,8998,280918,28/09/2018,3,MP3/8998,Bl/ac/kb,28/09/2018,28/09/2018, ,R2 , , , , , , ,Saturday,39,R2 , Tony, Blackburn,,,,8998,Saturday,39
182,G:\MP3,R2 Joseph Amazing Tecolor Dream Coat FNMN 290918 (1),mp3,8918,-1,29/09/2018,8,MP3/8918,29/09/2018,29/09/2018,18/ (/201), ,R2 , , , , , , ,Sunday,39,R2 , Joseph, Amazing, Tecolor, Dream, Coat,8918,Sunday,39
183,G:\MP3,R2 Joseph Amazing Tecolor Dream Coat FNMN 290918,mp3,8919,290918,29/09/2018,7,MP3/8919,FN/MN/ 2,29/09/2018,29/09/2018, ,R2 , , , , , , ,Sunday,39,R2 , Joseph, Amazing, Tecolor, Dream, Coat,8919,Sunday,39
184,G:\MP3,R2 Si Jo Clip291118,mp3,8967,Clip291118,29/11/2018,3,MP3/8967,29/11/2018,29/11/2018,29/11/2018, ,R2 , , , , , , ,Friday,48,R2 , Si, Jo,,,,8967,Friday,48
185,G:\MP3,R2 SW Team Talk 291118,mp3,8992,291118,29/11/2018,4,MP3/8992,Ta/lk/ 2,29/11/2018,29/11/2018, ,R2 , , , , , , ,Friday,48,R2 , SW, Team, Talk,,,8992,Friday,48
186,G:\MP3,R2 SW 291118  asaw,mp3,8986,291118  asaw,29/11/2018,4,MP3/8986,291118  asaw,29/11/2018, , ,R2 , , , , , , ,Friday,48,R2 , SW,291118, ,,,8986,Friday,48
187,G:\MP3,R2 310319,mp3,8877,310319,31/03/2019,1,MP3/8877,00/01/1900,31/03/2019,31/03/2019, ,R2 , , , , , , ,Monday,13,R2 ,,,,,,8877,Monday,13
188,G:\MP3,R2 Muse Human Jo&Si 240718 [ebyt p]Rihanna We Found Love (feat. Calvin Harris),mp3,8942,Harris),Ha/rr/20is,12,MP3/8942,Harris),Ha/rr/20is, , ,R2 , , , , , , ,,,R2 , Muse, Human, Jo&Si,240718, [ebyt,8942,,
189,G:\MP3,R2 SW R4 Dogs Beasts,mp3,8991,Beasts,,4,MP3/8991,Beasts,00/01/1900, , ,R2 , , , , , , ,Sunday,52,R2 , SW, R4, Dogs,,,8991,Sunday,52
190,G:\MP3,R2 KB Clip,mp3,8927,Clip,,2,MP3/8927,Clip,00/01/1900, , ,R2 , , , , , , ,Sunday,52,R2 , KB,,,,,8927,Sunday,52
191,G:\MP3,R2 M Ball Divine Comedy,mp3,8937,Comedy,,4,MP3/8937,Comedy,00/01/1900, , ,R2 , , , , , , ,Sunday,52,R2 , M, Ball, Divine,,,8937,Sunday,52
192,G:\MP3,R2 KBAC Airplay 060718 Cher Fernando DoubleDuch,mp3,8933,DoubleDuch,,6,MP3/8933,DoubleDuch,00/01/1900, , ,R2 , , , , , , ,Sunday,52,R2 , KBAC, Airplay, 060718, Cher, Fernando,8933,Sunday,52
193,G:\MP3,R2 Ian Dury KB,mp3,8912,KB,,3,MP3/8912,,, , ,R2 , , , , , , ,Sunday,52,R2 , Ian, Dury,,,,8912,Sunday,52
194,G:\MP3,R2 Shakey no G's wild Cherry,mp3,8964,00/01/00,,6,MP3/8964,,, , ,R2 , , , , , , ,Sunday,52,R2 , Shakey, no, G's, wild,,8964,Sunday,52
195,G:\MP3,R2 Eight Tipseygt Stations,mp3,8898,00/01/00,,4,MP3/8898,,, , ,R2 , , , , , , ,Sunday,52,R2 , Eight, Tipseygt,,,,8898,Sunday,52
196,G:\MP3,R2 Eight Tipseygt2 Stations,mp3,8899,00/01/00,,4,MP3/8899,,, , ,R2 , , , , , , ,Sunday,52,R2 , Eight, Tipseygt2,,,,8899,Sunday,52
197,G:\MP3,R2 CE time trinity,mp3,8885,00/01/00,,4,MP3/8885,,, , ,R2 , , , , , , ,Sunday,52,R2 , CE, time,,,,8885,Sunday,52
198,G:\MP3,R2 OJ GhostBusters Mix TapTap aroo,mp3,8950,00/01/00,,6,MP3/8950,,, , Mix,R2 , , , , , , ,Sunday,52,R2 , OJ, GhostBusters, Mix, TapTap,,8950,Sunday,52
